Mod:Item:MetaData, Localized Name
minecraft:spawn_egg:59, Spawn Cave Spider
minecraft:spawn_egg:60, Spawn Silverfish
minecraft:spawn_egg:61, Spawn Blaze
minecraft:spawn_egg:62, Spawn Magma Cube
minecraft:spawn_egg:65, Spawn Bat
minecraft:spawn_egg:66, Spawn Witch
minecraft:spawn_egg:90, Spawn Pig
minecraft:spawn_egg:91, Spawn Sheep
minecraft:spawn_egg:92, Spawn Cow
minecraft:spawn_egg:93, Spawn Chicken
minecraft:spawn_egg:94, Spawn Squid
minecraft:spawn_egg:95, Spawn Wolf
minecraft:spawn_egg:96, Spawn Mooshroom
minecraft:spawn_egg:98, Spawn Ocelot
minecraft:spawn_egg:100, Spawn Horse
minecraft:spawn_egg:120, Spawn Villager
minecraft:spawn_egg:301, Spawn Jungle Spider
minecraft:spawn_egg:302, Spawn Rosester
minecraft:spawn_egg:303, Spawn Glob
minecraft:spawn_egg:304, Spawn Phantom
minecraft:spawn_egg:305, Spawn Wasp
minecraft:spawn_egg:306, Spawn Bird
minecraft:spawn_egg:307, Spawn Pixie
minecraft:spawn_egg:5, Spawn Enderminy
minecraft:spawn_egg:6, Spawn Concussion Creeper
minecraft:spawn_egg:7, Spawn Fallen Knight
minecraft:spawn_egg:23, Spawn Fallen Steed
minecraft:spawn_egg:24, Spawn Wither Witch
minecraft:spawn_egg:25, Spawn Wither Cat
minecraft:spawn_egg:26, Spawn Dire Wolf
minecraft:spawn_egg:27, Spawn Khndrel Keght
minecraft:experience_bottle, Bottle o' Enchanting
minecraft:fire_charge, Fire Charge
minecraft:writable_book, Book and Quill
minecraft:written_book, Written Book
minecraft:emerald, Emerald
minecraft:item_frame, Item Frame
minecraft:flower_pot, Flower Pot
minecraft:carrot, Carrot
minecraft:potato, Potato
minecraft:baked_potato, Baked Potato
minecraft:poisonous_potato, Poisonous Potato
minecraft:map, Empty Map
minecraft:golden_carrot, Golden Carrot
minecraft:skull:0, Skeleton Skull
minecraft:skull:1, Wither Skeleton Skull
minecraft:skull:2, Zombie Head
minecraft:skull:3, Head
minecraft:skull:4, Creeper Head
minecraft:carrot_on_a_stick, Carrot on a Stick
minecraft:nether_star, Nether Star
minecraft:pumpkin_pie, Pumpkin Pie
minecraft:fireworks, Firework Rocket
minecraft:firework_charge, Firework Star
minecraft:enchanted_book, Enchanted Book
minecraft:comparator, Redstone Comparator
minecraft:netherbrick, Nether Brick
minecraft:quartz, Nether Quartz
minecraft:tnt_minecart, TNT Cart
minecraft:hopper_minecart, Hopper Cart
aether:enchantedGrass, Enchanted Grass
aether:enchantedAetherGrass, Enchanted Aether Grass
aether:quicksoil, Quicksoil
aether:icestone, Icestone
aether:aercloud:0, Cold Aercloud
aether:aercloud:1, Blue Aercloud
aether:aercloud:2, Golden Aercloud
aether:aercloud:3, Green Aercloud
aether:aercloud:4, Storm Aercloud
aether:purpleAercloud:0, Purple Aercloud
aether:aerogel, Aerogel
aether:altar, Altar
minecraft:iron_horse_armor, Iron Horse Armor
minecraft:golden_horse_armor, Gold Horse Armor
minecraft:diamond_horse_armor, Diamond Horse Armor
minecraft:lead, Lead
minecraft:name_tag, Name Tag
minecraft:command_block_minecart, Minecart with Command Block
aether:incubator, Incubator
aether:aetherLog:0, Skyroot Log
aether:aetherLog:2, Golden Oak Log
aether:skyrootPlank, Skyroot Plank
aether:greenSkyrootLeaves, Green Skyroot Leaves
aether:goldenOakLeaves, Golden Oak Leaves
aether:greenSkyrootSapling, Green Skyroot Sapling
aether:goldenOakSapling, Golden Oak Sapling
aether:ambrosiumOre, Ambrosium Ore
aether:ambrosiumTorch, Ambrosium Torch
aether:zaniteOre, Zanite Ore
aether:gravititeOre, Gravitite Ore
aether:enchantedGravitite, Enchanted Gravitite
aether:trap:0, tile.trap0.name
aether:skyrootChestMimic, Skyroot Chest Mimic
aether:carvedStone:0, Carved Stone
aether:sentryStone:0, Sentry Stone
aether:divineCarvedStone, Divine Carved Stone
aether:divineSentryStone, Divine Sentry Stone
aether:whiteGoldPillar:0, White Gold Pillar
aether:whiteGoldPillar:2, White Gold Carved Pillar
aether:labyrinthPillar:0, Labyrinth Pillar
aether:labyrinthPillar:2, Carved Labyrinth Pillar
aether:zaniteBlock, Zanite Block
aether:quicksoilGlass, Quicksoil Glass
aether:whiteRose, White Rose
aether:purpleFlower, Purple Flower
aether:present, Present
aether:berryBush, Berry Bush
aether:berryBushStem, Berry Bush Stem
aether:holystoneStairs, Holystone Stairs
aether:mossyHolystoneStairs, Mossy Holystone Stairs
aether:icestoneStairs, Icestone Stairs
aether:skyrootStairs, Skyroot Stairs
aether:carvedStoneStairs, Carved Stone Stairs
aether:holystoneWall, Holystone Wall
aether:mossyHolystoneWall, Mossy Holystone Wall
aether:icestoneWall, Icestone Wall
aether:skyrootFence, Skyroot Fence
aether:carvedStoneWall, Carved Stone Wall
aether:holystoneBrick, Holystone Brick
aether:skyrootLogWall, Skyroot Log Wall
aether:tallAetherGrass, Tall Aether Grass
aether:darkBlueSkyrootLeaves, Dark Blue Skyroot Leaves
aether:blueSkyrootLeaves, Blue Skyroot Leaves
aether:blueSkyrootSapling, Blue Skyroot Sapling
aether:skyrootChest, Skyroot Chest
aether:sliderLabyrinthDoor, Slider Labyrinth Door
aether:purpleCrystalLeaves, Purple Crystal Leaves
aether:purpleFruitLeaves, Purple Fruit Leaves
aether:purpleCrystalSapling, Purple Crystal Sapling
aether:orangeTree, Orange Tree
aether:continuumOre, Continuum Ore
aether:darkBlueSkyrootSapling, Dark Blue Skyroot Sapling
aether:skyrootCraftingTable, Skyroot Crafting Table
aether:bloodMossHolystone, Blood Moss Holystone
aether:divineCarvedStoneWall, Divine Carved Stone Wall
aether:divineCarvedStoneStairs, Divine Carved Stone Stairs
aether:coldFire, tile.coldFire.name
aether:sliderLabyrinthTotem, Slider Labyrinth Totem
aether:skyrootDoor, tile.skyrootDoor.name
aether:skyrootFenceGate, Skyroot Fence Gate
aether:aerogelStairs, Aerogel Stairs
aether:sentryStoneStairs, Sentry Stone Stairs
aether:holystoneBrickStairs, Holystone Brick Stairs
aether:divineSentryStoneStairs, Divine Sentry Stone Stairs
aether:aerogelWall, Aerogel Wall
aether:sentryStoneWall, Sentry Stone Wall
aether:holystoneBrickWall, Holystone Brick Wall
aether:divineSentryStoneWall, Divine Sentry Stone Wall
aether:skyrootLadder, Skyroot Ladder
aether:skyrootSign, tile.skyrootSign.name
aether:skyrootSignWall, tile.skyrootSignWall.name
aether:skyrootBed, tile.skyrootBed.name
aether:protectorBlock, Protection Stone
aether:skyrootTrapDoor, Skyroot Trap Door
aether:skyrootBookshelf, Skyroot Bookshelf
aether:quicksoilGlassPane, Quicksoil Glass Pane
aether:holystoneFurnace, Holystone Furnace
aether:holystoneFurnaceBurning, tile.holystoneFurnaceBurning.name
aether:mobSpawner, Monster Spawner
aether:presentNew, Present
aether:holystoneHeadstone, Holystone Headstone
aether:holystoneKeystone, Holystone Keystone
aether:holystoneHighlight, Holystone Highlight
aether:tile.skyrootSingleSlab:0, Skyroot Slab
aether:tile.skyrootDoubleSlab:0, Skyroot Slab
aether:tile.holystoneSingleSlab:0, Holystone Slab
aether:tile.holystoneDoubleSlab:0, Holystone Slab
aether:tile.mossyHolystoneSingleSlab:0, Mossy Holystone Slab
aether:tile.mossyHolystoneDoubleSlab:0, Mossy Holystone Slab
aether:tile.icestoneSingleSlab:0, Icestone Slab
aether:tile.icestoneDoubleSlab:0, Icestone Slab
aether:tile.holystoneBrickSingleSlab:0, Holystone Brick Slab
aether:tile.holystoneBrickDoubleSlab:0, Holystone Brick Slab
aether:tile.carvedStoneSingleSlab:0, Carved Stone Slab
aether:tile.carvedStoneDoubleSlab:0, Carved Stone Slab
aether:tile.sentryStoneSingleSlab:0, Sentry Stone Slab
aether:tile.sentryStoneDoubleSlab:0, Sentry Stone Slab
aether:tile.divineCarvedStoneSingleSlab:0, Divine Carved Stone Slab
aether:tile.divineCarvedStoneDoubleSlab:0, Divine Carved Stone Slab
aether:tile.divineSentryStoneSingleSlab:0, Divine Sentry Stone Slab
aether:tile.divineSentryStoneDoubleSlab:0, Divine Sentry Stone Slab
aether:tile.aerogelSingleSlab:0, Aerogel Slab
aether:tile.aerogelDoubleSlab:0, Aerogel Slab
appliedenergistics2:tile.OreQuartz, Certus Quartz Ore
appliedenergistics2:tile.OreQuartzCharged, Charged Certus Quartz Ore
appliedenergistics2:tile.BlockMatrixFrame, Matrix Frame
appliedenergistics2:tile.BlockQuartz, Certus Quartz Block
appliedenergistics2:tile.BlockQuartzPillar, Certus Quartz Pillar
appliedenergistics2:tile.BlockQuartzChiseled, Chiseled Certus Quartz Block
appliedenergistics2:tile.BlockQuartzGlass, Quartz Glass
appliedenergistics2:tile.BlockQuartzLamp, Vibrant Quartz Glass
appliedenergistics2:tile.BlockQuartzTorch, Charged Quartz Fixture
appliedenergistics2:tile.BlockFluix, Fluix Block
appliedenergistics2:tile.BlockSkyStone:0, Sky Stone
appliedenergistics2:tile.BlockSkyStone:1, Sky Stone Block
appliedenergistics2:tile.BlockSkyStone:2, Sky Stone Brick
appliedenergistics2:tile.BlockSkyStone:3, Sky Stone Small Brick
appliedenergistics2:tile.BlockSkyChest:0, Sky Stone Chest
appliedenergistics2:tile.BlockSkyChest:1, Sky Stone Block Chest
appliedenergistics2:tile.BlockSkyCompass, Meteorite Compass
appliedenergistics2:tile.BlockGrinder, Quartz Grindstone
appliedenergistics2:tile.BlockCrank, Wooden Crank
appliedenergistics2:tile.BlockInscriber, Inscriber
appliedenergistics2:tile.BlockWireless, ME Wireless Access Point
appliedenergistics2:tile.BlockCharger, Charger
appliedenergistics2:tile.BlockTinyTNT, Tiny TNT
appliedenergistics2:tile.BlockSecurity, ME Security Terminal
appliedenergistics2:tile.BlockQuantumRing, ME Quantum Ring
appliedenergistics2:tile.BlockQuantumLinkChamber, ME Quantum Link Chamber
appliedenergistics2:tile.BlockSpatialPylon, Spatial Pylon
appliedenergistics2:tile.BlockSpatialIOPort, Spatial IO Port
appliedenergistics2:tile.BlockCableBus, AE2 Cable and/or Bus
appliedenergistics2:tile.BlockController, ME Controller
appliedenergistics2:tile.BlockDrive, ME Drive
appliedenergistics2:tile.BlockChest, ME Chest
appliedenergistics2:tile.BlockInterface, ME Interface
appliedenergistics2:tile.BlockCellWorkbench, Cell Workbench
appliedenergistics2:tile.BlockIOPort, ME IO Port
appliedenergistics2:tile.BlockCondenser, Matter Condenser
appliedenergistics2:tile.BlockEnergyAcceptor, Energy Acceptor
appliedenergistics2:tile.BlockVibrationChamber, Vibration Chamber
appliedenergistics2:tile.BlockQuartzGrowthAccelerator, Crystal Growth Accelerator
appliedenergistics2:tile.BlockEnergyCell, Energy Cell
appliedenergistics2:tile.BlockDenseEnergyCell, Dense Energy Cell
appliedenergistics2:tile.BlockCreativeEnergyCell, Creative Energy Cell
appliedenergistics2:tile.BlockCraftingUnit:0, Crafting Unit
appliedenergistics2:tile.BlockCraftingUnit:1, Crafting Co-Processing Unit
appliedenergistics2:tile.BlockCraftingStorage:0, 1k Crafting Storage
appliedenergistics2:tile.BlockCraftingStorage:1, 4k Crafting Storage
appliedenergistics2:tile.BlockCraftingStorage:2, 16k Crafting Storage
appliedenergistics2:tile.BlockCraftingStorage:3, 64k Crafting Storage
appliedenergistics2:tile.BlockCraftingMonitor:0, Crafting Monitor
appliedenergistics2:tile.BlockMolecularAssembler, Molecular Assembler
appliedenergistics2:tile.BlockLightDetector, Light Detecting Fixture
appliedenergistics2:tile.BlockPaint, tile.appliedenergistics2.BlockPaint.name
appliedenergistics2:tile.SkyStoneStairBlock, Sky Stone Stairs
appliedenergistics2:tile.SkyStoneBlockStairBlock, Sky Stone Block Stairs
appliedenergistics2:tile.SkyStoneBrickStairBlock, Sky Stone Brick Stairs
appliedenergistics2:tile.SkyStoneSmallBrickStairBlock, Sky Stone Small Brick Stairs
appliedenergistics2:tile.FluixStairBlock, Fluix Stairs
appliedenergistics2:tile.QuartzStairBlock, Certus Quartz Stairs
appliedenergistics2:tile.ChiseledQuartzStairBlock, Chiseled Certus Quartz Stairs
appliedenergistics2:tile.QuartzPillarStairBlock, Certus Quartz Pillar Stairs
appliedenergistics2:tile.SkyStoneSlabBlock:0, Sky Stone Slabs
appliedenergistics2:tile.SkyStoneSlabBlock.double:0, Sky Stone Slabs
appliedenergistics2:tile.SkyStoneBlockSlabBlock:0, Sky Stone Block Slabs
appliedenergistics2:tile.SkyStoneBlockSlabBlock.double:0, Sky Stone Block Slabs
appliedenergistics2:tile.SkyStoneBrickSlabBlock:0, Sky Stone Brick Slabs
appliedenergistics2:tile.SkyStoneBrickSlabBlock.double:0, Sky Stone Brick Slabs
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock:0, Sky Stone Small Brick Slabs
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock.double:0, Sky Stone Small Brick Slabs
appliedenergistics2:tile.FluixSlabBlock:0, Fluix Slabs
appliedenergistics2:tile.FluixSlabBlock.double:0, Fluix Slabs
appliedenergistics2:tile.QuartzSlabBlock:0, Certus Quartz Slabs
appliedenergistics2:tile.QuartzSlabBlock.double:0, Certus Quartz Slabs
appliedenergistics2:tile.ChiseledQuartzSlabBlock:0, Chiseled Certus Quartz Slabs
appliedenergistics2:tile.ChiseledQuartzSlabBlock.double:0, Chiseled Certus Quartz Slabs
appliedenergistics2:tile.QuartzPillarSlabBlock:0, Certus Quartz Pillar Slabs
appliedenergistics2:tile.QuartzPillarSlabBlock.double:0, Certus Quartz Pillar Slabs
ArchitectureCraft:sawbench, Architect's Sawbench
ArchitectureCraft:shape, Architectural Block
Aroma1997sDimension:aromicPortal, Mining Portal
Aroma1997sDimension:portalFrame, Portal Frame
Aroma1997sDimension:stickyOre, Sticky Ore
betterstorage:crate, Storage Crate
betterstorage:reinforcedChest:0, Reinforced Iron Chest
betterstorage:reinforcedChest:0, Reinforced Gold Chest
betterstorage:reinforcedChest:0, Reinforced Diamond Chest
betterstorage:reinforcedChest:0, Reinforced Emerald Chest
betterstorage:reinforcedChest:0, Reinforced Copper Chest
betterstorage:reinforcedChest:0, Reinforced Tin Chest
betterstorage:reinforcedChest:0, Reinforced Silver Chest
betterstorage:reinforcedChest:0, Reinforced Zinc Chest
betterstorage:reinforcedChest:0, Reinforced Steel Chest
betterstorage:locker, Locker
betterstorage:armorStand, Armor Stand
betterstorage:cardboardBox, Cardboard Box
betterstorage:reinforcedLocker:0, Reinforced Iron Locker
betterstorage:reinforcedLocker:0, Reinforced Gold Locker
betterstorage:reinforcedLocker:0, Reinforced Diamond Locker
betterstorage:reinforcedLocker:0, Reinforced Emerald Locker
betterstorage:reinforcedLocker:0, Reinforced Copper Locker
betterstorage:reinforcedLocker:0, Reinforced Tin Locker
betterstorage:reinforcedLocker:0, Reinforced Silver Locker
betterstorage:reinforcedLocker:0, Reinforced Zinc Locker
betterstorage:reinforcedLocker:0, Reinforced Steel Locker
betterstorage:craftingStation, Crafting Station
betterstorage:flintBlock, Block of Flint
betterstorage:lockableDoor, Locked Iron Door
betterstorage:present, Present
BiblioCraft:tile.BiblioFramedChest:0, Framed Chest
BiblioCraft:BiblioPaneler:0, Oak Furniture Paneler
BiblioCraft:BiblioPaneler:1, Spruce Furniture Paneler
BiblioCraft:BiblioPaneler:2, Birch Furniture Paneler
BiblioCraft:BiblioPaneler:3, Jungle Furniture Paneler
BiblioCraft:BiblioPaneler:4, Acacia Furniture Paneler
BiblioCraft:BiblioPaneler:5, Dark Oak Furniture Paneler
BiblioCraft:BiblioPaneler:6, Framed Furniture Paneler
BiblioCraft:BiblioClipboard, tile.BiblioClipboard.name
BiblioCraft:BiblioTypewriter:0, White Typewriter
BiblioCraft:BiblioTypewriter:1, Light Gray Typewriter
BiblioCraft:BiblioTypewriter:2, Gray Typewriter
BiblioCraft:BiblioTypewriter:3, Black Typewriter
BiblioCraft:BiblioTypewriter:4, Red Typewriter
BiblioCraft:BiblioTypewriter:5, Orange Typewriter
BiblioCraft:BiblioTypewriter:6, Yellow Typewriter
BiblioCraft:BiblioTypewriter:7, Lime Typewriter
BiblioCraft:BiblioTypewriter:8, Green Typewriter
BiblioCraft:BiblioTypewriter:9, Cyan Typewriter
BiblioCraft:BiblioTypewriter:10, Light Blue Typewriter
BiblioCraft:BiblioTypewriter:11, Blue Typewriter
BiblioCraft:BiblioTypewriter:12, Purple Typewriter
BiblioCraft:BiblioTypewriter:13, Magenta Typewriter
BiblioCraft:BiblioTypewriter:14, Pink Typewriter
BiblioCraft:BiblioTypewriter:15, Brown Typewriter
BiblioCraft:BiblioClock:0, Oak Clock
BiblioCraft:BiblioClock:1, Spruce Clock
BiblioCraft:BiblioClock:2, Birch Clock
BiblioCraft:BiblioClock:3, Jungle Clock
BiblioCraft:BiblioClock:4, Acacia Clock
BiblioCraft:BiblioClock:5, Dark Oak Clock
BiblioCraft:BiblioClock:6, Framed Clock
BiblioCraft:BiblioFlatPainting:0, Oak Painting Frame
BiblioCraft:BiblioFlatPainting:1, Spruce Painting Frame
BiblioCraft:BiblioFlatPainting:2, Birch Painting Frame
BiblioCraft:BiblioFlatPainting:3, Jungle Painting Frame
BiblioCraft:BiblioFlatPainting:4, Acacia Painting Frame
BiblioCraft:BiblioFlatPainting:5, Dark Oak Painting Frame
BiblioCraft:BiblioFlatPainting:6, Framed Painting Frame
BiblioCraft:BiblioSimplePainting:0, Oak Painting Frame
BiblioCraft:BiblioSimplePainting:1, Spruce Painting Frame
BiblioCraft:BiblioSimplePainting:2, Birch Painting Frame
BiblioCraft:BiblioSimplePainting:3, Jungle Painting Frame
BiblioCraft:BiblioSimplePainting:4, Acacia Painting Frame
BiblioCraft:BiblioSimplePainting:5, Dark Oak Painting Frame
BiblioCraft:BiblioSimplePainting:6, Framed Painting Frame
BiblioCraft:BiblioMiddlePainting:0, Oak Painting Frame
BiblioCraft:BiblioMiddlePainting:1, Spruce Painting Frame
BiblioCraft:BiblioMiddlePainting:2, Birch Painting Frame
BiblioCraft:BiblioMiddlePainting:3, Jungle Painting Frame
BiblioCraft:BiblioMiddlePainting:4, Acacia Painting Frame
BiblioCraft:BiblioMiddlePainting:5, Dark Oak Painting Frame
BiblioCraft:BiblioMiddlePainting:6, Framed Painting Frame
BiblioCraft:BiblioFancyPainting:0, Oak Painting Frame
BiblioCraft:BiblioFancyPainting:1, Spruce Painting Frame
BiblioCraft:BiblioFancyPainting:2, Birch Painting Frame
BiblioCraft:BiblioFancyPainting:3, Jungle Painting Frame
BiblioCraft:BiblioFancyPainting:4, Acacia Painting Frame
BiblioCraft:BiblioFancyPainting:5, Dark Oak Painting Frame
BiblioCraft:BiblioFancyPainting:6, Framed Painting Frame
BiblioCraft:BiblioBorderlessPainting:0, Oak Painting Frame
BiblioCraft:BiblioBorderlessPainting:1, Spruce Painting Frame
BiblioCraft:BiblioBorderlessPainting:2, Birch Painting Frame
BiblioCraft:BiblioBorderlessPainting:3, Jungle Painting Frame
BiblioCraft:BiblioBorderlessPainting:4, Acacia Painting Frame
BiblioCraft:BiblioBorderlessPainting:5, Dark Oak Painting Frame
BiblioCraft:BiblioBorderlessPainting:6, Framed Painting Frame
BiblioCraft:BiblioPaintPress, Painting Press
BiblioCraft:BiblioSwordPedestal:0, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:1, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:2, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:3, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:4, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:5, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:6, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:7, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:8, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:9, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:10, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:11, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:12, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:13, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:14, Sword Pedestal
BiblioCraft:BiblioSwordPedestal:15, Sword Pedestal
BiblioCraft:BiblioFancySign:0, Oak Fancy Sign
BiblioCraft:BiblioFancySign:1, Spruce Fancy Sign
BiblioCraft:BiblioFancySign:2, Birch Fancy Sign
BiblioCraft:BiblioFancySign:3, Jungle Fancy Sign
BiblioCraft:BiblioFancySign:4, Acacia Fancy Sign
BiblioCraft:BiblioFancySign:5, Dark Oak Fancy Sign
